1 	Baltimore 	296.1 	339.7 	277.0 	250.6 	359.8 	337.4
2 	Arizona 	297.2 	303.3 	333.0 	294.0 	301.8 	333.8
3 	Minnesota 	303.4 	287.3 	264.0 	280.2 	326.7 	337.4
4 	Jacksonville 	311.3 	262.3 	206.0 	280.0 	333.7 	375.0
5 	Denver 	315.5 	326.3 	333.0 	311.8 	319.2 	293.5
6 	Houston 	316.1 	312.0 	309.0 	308.7 	323.5 	310.4
7 	Chicago 	326.8 	283.7 	147.0 	273.3 	380.3 	346.9
8 	Seattle 	330.2 	305.7 	271.0 	305.7 	354.8 	285.9
9 	New England 	337.2 	264.7 	162.0 	343.0 	331.5 	337.6
10 	LA Rams 	345.0 	399.0 	402.0 	273.8 	380.6 	367.8
11 	Philadelphia 	345.4 	412.7 	412.0 	302.2 	376.3 	401.6
12 	Buffalo 	346.7 	333.3 	399.0 	359.8 	337.3 	356.4
13 	Green Bay 	347.2 	371.3 	307.0 	319.0 	375.3 	348.3
14 	Pittsburgh 	348.3 	251.0 	234.0 	350.5 	346.2 	356.2
15 	Detroit 	354.8 	320.0 	369.0 	350.0 	359.5 	349.8
16 	NY Jets 	354.8 	359.3 	421.0 	343.0 	366.5 	318.6
17 	NY Giants 	356.8 	349.0 	389.0 	350.7 	362.8 	420.3
18 	Dallas 	358.5 	397.0 	318.0 	369.2 	347.8 	348.1
19 	LA Chargers 	360.1 	346.3 	349.0 	341.0 	379.2 	361.9
20 	Tennessee 	362.7 	380.0 	411.0 	367.3 	358.0 	344.2
21 	Cincinnati 	365.9 	337.3 	359.0 	326.0 	394.4 	342.5
22 	Tampa Bay 	366.0 	306.0 	330.0 	373.7 	358.3 	341.1
23 	Carolina 	369.6 	423.7 	534.0 	299.2 	440.0 	318.5
24 	Washington 	369.6 	382.0 	369.0 	365.2 	374.0 	378.6
25 	Miami 	373.1 	399.3 	496.0 	366.3 	379.8 	376.2
26 	New Orleans 	374.8 	297.3 	422.0 	385.6 	359.6 	413.4
27 	Atlanta 	381.7 	383.3 	389.0 	371.2 	392.2 	347.6
28 	Indianapolis 	382.9 	323.3 	250.0 	410.7 	355.2 	379.1
29 	Kansas City 	384.9 	441.3 	418.0 	409.4 	367.4 	324.2
30 	Oakland 	389.7 	364.7 	382.0 	399.3 	380.0 	363.6
31 	Cleveland 	400.0 	335.0 	296.0 	384.7 	415.3 	379.2
32 	San Francisco 	416.2 	376.0 	326.0 	404.8 	427.7 	387.4
