1 	Carolina 	31.1 	30.0 	10.0 	34.4 	27.3 	21.3
2 	Arizona 	29.4 	15.7 	15.0 	28.1 	30.8 	19.2
3 	New England 	28.3 	18.3 	18.0 	31.1 	25.6 	30.3
4 	NY Giants 	26.2 	27.3 	30.0 	27.5 	25.0 	23.8
5 	Cincinnati 	25.6 	19.0 	16.0 	23.9 	27.5 	22.1
6 	New Orleans 	25.5 	28.3 	20.0 	32.4 	18.6 	25.1
7 	Pittsburgh 	25.4 	20.7 	16.0 	30.6 	21.2 	26.6
8 	Seattle 	25.4 	23.3 	24.0 	26.1 	24.8 	25.1
9 	Kansas City 	25.3 	24.3 	20.0 	20.6 	28.3 	22.1
10 	NY Jets 	24.2 	20.7 	17.0 	27.6 	20.8 	17.7
11 	Washington 	23.9 	30.0 	18.0 	24.9 	22.8 	18.8
12 	Buffalo 	23.7 	21.0 	22.0 	23.9 	23.5 	21.4
13 	Philadelphia 	23.6 	25.3 	35.0 	22.0 	25.1 	29.6
14 	Jacksonville 	23.5 	16.7 	6.0 	23.4 	23.6 	15.6
15 	Green Bay 	23.5 	22.7 	20.0 	23.2 	23.7 	29.7
16 	Oakland 	22.4 	20.0 	17.0 	21.4 	23.5 	15.8
17 	Detroit 	22.4 	30.3 	24.0 	25.4 	19.4 	20.1
18 	Denver 	22.2 	22.3 	24.0 	21.6 	22.9 	29.1
19 	Minnesota 	22.0 	26.0 	9.0 	23.3 	20.5 	20.3
20 	Tampa Bay 	21.4 	18.0 	10.0 	20.5 	22.2 	17.3
21 	Atlanta 	21.2 	20.0 	17.0 	23.4 	19.0 	23.8
22 	Chicago 	20.9 	21.0 	20.0 	20.5 	21.4 	19.9
23 	Indianapolis 	20.8 	19.3 	30.0 	20.4 	21.2 	27.1
24 	Baltimore 	20.5 	16.7 	16.0 	19.9 	21.1 	26.1
25 	LA Chargers 	20.0 	23.3 	20.0 	20.9 	19.1 	21.8
26 	Houston 	19.9 	21.3 	0.0 	18.1 	22.0 	23.2
27 	Miami 	19.4 	15.3 	20.0 	20.4 	18.6 	24.2
28 	Tennessee 	18.7 	15.3 	24.0 	17.8 	19.6 	15.9
29 	LA Rams 	17.5 	23.3 	16.0 	19.9 	15.1 	20.2
30 	Cleveland 	17.4 	12.7 	12.0 	19.6 	15.1 	18.7
31 	Dallas 	17.2 	15.0 	23.0 	19.1 	15.2 	28.4
32 	San Francisco 	14.9 	16.7 	19.0 	14.2 	15.5 	19.1
