1 	Seattle 	264.0 	280.7 	305.0 	234.0 	294.0 	285.9
2 	Philadelphia 	266.8 	259.7 	244.0 	269.5 	264.0 	401.6
3 	Baltimore 	266.8 	262.3 	310.0 	243.7 	301.5 	337.4
4 	Minnesota 	287.6 	286.3 	214.0 	272.0 	311.0 	337.4
5 	Houston 	300.4 	317.7 	351.0 	289.7 	316.5 	310.4
6 	Denver 	301.0 	306.3 	372.0 	319.3 	273.5 	293.5
7 	Jacksonville 	304.5 	308.0 	284.0 	288.5 	320.5 	375.0
8 	Arizona 	308.0 	290.3 	286.0 	319.0 	291.5 	333.8
9 	Green Bay 	317.2 	307.0 	219.0 	318.5 	316.0 	348.3
10 	Tennessee 	320.6 	309.0 	200.0 	334.5 	311.3 	344.2
11 	Cincinnati 	338.6 	326.3 	402.0 	288.5 	372.0 	342.5
12 	Carolina 	341.2 	365.7 	315.0 	276.0 	439.0 	318.5
13 	New England 	345.0 	308.0 	262.0 	373.0 	303.0 	337.6
14 	Chicago 	346.0 	368.7 	396.0 	271.5 	395.7 	346.9
15 	Buffalo 	354.2 	323.3 	345.0 	420.5 	310.0 	356.4
16 	Dallas 	355.6 	343.3 	345.0 	350.3 	363.5 	348.1
17 	NY Giants 	358.2 	391.7 	406.0 	345.5 	366.7 	420.3
18 	LA Rams 	364.6 	399.0 	305.0 	305.5 	404.0 	367.8
19 	Tampa Bay 	366.2 	347.0 	414.0 	313.5 	401.3 	341.1
20 	San Francisco 	369.6 	378.0 	288.0 	300.3 	473.5 	387.4
21 	Kansas City 	370.0 	364.0 	436.0 	346.5 	393.5 	324.2
22 	NY Jets 	370.8 	360.0 	433.0 	367.5 	373.0 	318.6
23 	LA Chargers 	375.0 	358.0 	389.0 	331.5 	404.0 	361.9
24 	Detroit 	378.2 	359.3 	346.0 	354.5 	394.0 	349.8
25 	Pittsburgh 	379.0 	366.3 	316.0 	361.7 	405.0 	356.2
26 	Atlanta 	388.8 	373.0 	267.0 	374.5 	398.3 	347.6
27 	Washington 	392.0 	381.0 	306.0 	399.0 	381.5 	378.6
28 	Miami 	401.0 	396.7 	398.0 	414.0 	392.3 	376.2
29 	Cleveland 	402.6 	409.3 	501.0 	441.5 	376.7 	379.2
30 	Indianapolis 	410.6 	401.7 	522.0 	440.7 	365.5 	379.1
31 	New Orleans 	422.8 	401.7 	346.0 	464.0 	381.5 	413.4
32 	Oakland 	452.6 	409.3 	423.0 	475.5 	437.3 	363.6
