1 	New England 	15.7 	9.7 	3.0 	15.5 	16.0 	19.7
2 	Seattle 	17.9 	25.0 	34.0 	17.0 	19.0 	17.6
3 	NY Giants 	18.3 	12.3 	24.0 	17.1 	19.6 	27.6
4 	Dallas 	18.6 	17.0 	21.0 	19.8 	17.3 	23.4
5 	Kansas City 	18.9 	14.0 	10.0 	15.8 	22.6 	17.4
6 	Denver 	19.4 	20.7 	33.0 	19.6 	19.2 	17.9
7 	Baltimore 	19.6 	29.0 	31.0 	14.8 	25.1 	25.1
8 	Minnesota 	19.8 	29.3 	38.0 	19.1 	20.4 	18.4
9 	Pittsburgh 	20.2 	22.3 	27.0 	20.9 	19.6 	19.9
10 	Houston 	20.3 	15.7 	10.0 	16.6 	24.4 	20.2
11 	Cincinnati 	20.3 	15.3 	12.0 	17.8 	22.0 	17.5
12 	Philadelphia 	21.2 	24.3 	19.0 	15.9 	25.9 	26.9
13 	Detroit 	21.8 	25.3 	42.0 	19.0 	24.2 	25.0
14 	Miami 	23.0 	22.3 	31.0 	23.4 	22.6 	24.3
15 	Buffalo 	23.2 	24.7 	34.0 	25.9 	20.1 	22.4
16 	LA Rams 	23.3 	29.3 	22.0 	20.7 	25.1 	20.6
17 	Tampa Bay 	23.5 	22.7 	31.0 	23.3 	23.8 	26.1
18 	Arizona 	23.7 	35.0 	31.0 	18.4 	29.9 	21.2
19 	Oakland 	24.1 	20.7 	25.0 	27.6 	21.0 	24.9
20 	Tennessee 	24.1 	21.7 	38.0 	22.7 	25.2 	26.4
21 	Chicago 	24.1 	30.3 	41.0 	21.8 	26.7 	24.8
22 	Green Bay 	24.3 	20.7 	25.0 	20.2 	28.9 	20.4
23 	Washington 	24.3 	23.0 	21.0 	25.0 	23.6 	24.4
24 	Indianapolis 	24.8 	20.3 	33.0 	25.9 	23.9 	25.5
25 	Atlanta 	24.9 	14.3 	16.0 	27.1 	23.0 	21.6
26 	Jacksonville 	25.1 	21.0 	17.0 	23.6 	26.4 	28.0
27 	Carolina 	25.7 	21.3 	33.0 	21.9 	30.0 	19.5
28 	LA Chargers 	25.7 	22.3 	20.0 	25.0 	26.4 	24.9
29 	NY Jets 	26.6 	30.7 	41.0 	24.6 	28.4 	19.6
30 	New Orleans 	27.7 	27.0 	24.0 	29.5 	25.7 	29.8
31 	Cleveland 	28.3 	24.3 	17.0 	26.9 	30.0 	27.0
32 	San Francisco 	30.3 	28.3 	21.0 	26.4 	33.8 	24.2
