1 	Baltimore 	160.0 	160.0 	160.0 	160.0 	-- 	337.4
2 	San Francisco 	185.0 	185.0 	185.0 	185.0 	-- 	387.4
3 	Seattle 	222.0 	222.0 	222.0 	222.0 	-- 	285.9
4 	Houston 	258.0 	258.0 	258.0 	258.0 	-- 	310.4
5 	Philadelphia 	288.0 	288.0 	288.0 	288.0 	-- 	401.6
6 	Jacksonville 	294.0 	294.0 	294.0 	294.0 	-- 	375.0
7 	Tennessee 	301.0 	301.0 	301.0 	301.0 	-- 	344.2
8 	Carolina 	307.0 	307.0 	307.0 	-- 	307.0 	318.5
9 	Buffalo 	308.0 	308.0 	308.0 	-- 	308.0 	356.4
10 	Dallas 	316.0 	316.0 	316.0 	316.0 	-- 	348.1
11 	Minnesota 	316.0 	316.0 	316.0 	-- 	316.0 	337.4
12 	LA Rams 	320.0 	320.0 	320.0 	-- 	320.0 	367.8
13 	NY Giants 	328.0 	328.0 	328.0 	-- 	328.0 	420.3
14 	Denver 	333.0 	333.0 	333.0 	333.0 	-- 	293.5
15 	Cincinnati 	340.0 	340.0 	340.0 	-- 	340.0 	342.5
16 	New England 	344.0 	344.0 	344.0 	-- 	344.0 	337.6
17 	Chicago 	346.0 	346.0 	346.0 	-- 	346.0 	346.9
18 	Green Bay 	348.0 	348.0 	348.0 	-- 	348.0 	348.3
19 	Miami 	352.0 	352.0 	352.0 	-- 	352.0 	376.2
20 	Arizona 	363.0 	363.0 	363.0 	363.0 	-- 	333.8
21 	Atlanta 	371.0 	371.0 	371.0 	371.0 	-- 	347.6
22 	Tampa Bay 	374.0 	374.0 	374.0 	-- 	374.0 	341.1
23 	NY Jets 	381.0 	381.0 	381.0 	381.0 	-- 	318.6
24 	Pittsburgh 	384.0 	384.0 	384.0 	-- 	384.0 	356.2
25 	Kansas City 	388.0 	388.0 	388.0 	388.0 	-- 	324.2
26 	Cleveland 	403.0 	403.0 	403.0 	-- 	403.0 	379.2
27 	LA Chargers 	413.0 	413.0 	413.0 	-- 	413.0 	361.9
28 	Washington 	435.0 	435.0 	435.0 	435.0 	-- 	378.6
29 	Indianapolis 	448.0 	448.0 	448.0 	448.0 	-- 	379.1
30 	Detroit 	450.0 	450.0 	450.0 	-- 	450.0 	349.8
31 	New Orleans 	486.0 	486.0 	486.0 	486.0 	-- 	413.4
32 	Oakland 	507.0 	507.0 	507.0 	-- 	507.0 	363.6
