1 	Atlanta 	32.5 	32.0 	38.0 	34.6 	30.8 	21.2
2 	New Orleans 	30.4 	30.7 	49.0 	34.0 	26.0 	25.5
3 	Dallas 	28.7 	31.0 	31.0 	27.5 	30.2 	17.2
4 	LA Chargers 	28.5 	29.3 	21.0 	32.0 	25.5 	20.0
5 	Oakland 	27.9 	30.7 	35.0 	27.4 	28.3 	22.4
6 	New England 	26.6 	25.3 	22.0 	23.4 	29.3 	28.3
7 	Tennessee 	25.7 	30.3 	27.0 	27.2 	24.2 	18.7
8 	Buffalo 	25.5 	23.0 	28.0 	32.4 	19.8 	23.7
9 	Washington 	25.5 	31.3 	26.0 	27.5 	23.0 	23.9
10 	Carolina 	25.1 	24.0 	32.0 	23.3 	27.2 	31.1
11 	Green Bay 	24.9 	25.3 	27.0 	25.0 	24.8 	23.5
12 	Indianapolis 	24.5 	20.7 	7.0 	22.5 	27.0 	20.8
13 	Pittsburgh 	24.2 	27.3 	28.0 	28.8 	20.3 	25.4
14 	Denver 	24.2 	24.0 	27.0 	25.3 	22.8 	22.2
15 	Philadelphia 	23.1 	17.3 	13.0 	24.2 	22.2 	23.6
16 	Kansas City 	22.9 	22.3 	30.0 	24.0 	22.0 	25.3
17 	Tampa Bay 	22.6 	23.0 	14.0 	23.5 	21.6 	21.4
18 	Miami 	22.6 	25.3 	31.0 	27.2 	17.2 	19.4
19 	Detroit 	22.5 	21.3 	16.0 	22.0 	23.0 	22.4
20 	Arizona 	22.3 	22.0 	19.0 	21.8 	22.8 	29.4
21 	NY Giants 	21.0 	23.3 	27.0 	23.5 	18.0 	26.2
22 	San Francisco 	20.7 	20.3 	24.0 	20.5 	21.0 	14.9
23 	Seattle 	20.4 	20.7 	5.0 	26.4 	15.3 	25.4
24 	Minnesota 	19.8 	21.0 	13.0 	23.6 	16.7 	22.0
25 	Baltimore 	19.8 	21.3 	19.0 	19.7 	20.0 	20.5
26 	Jacksonville 	19.5 	20.3 	21.0 	19.2 	19.6 	23.5
27 	Cincinnati 	19.4 	15.3 	14.0 	20.5 	18.7 	25.6
28 	NY Jets 	17.8 	15.3 	17.0 	17.2 	18.3 	24.2
29 	Houston 	17.6 	19.0 	13.0 	21.3 	13.2 	19.9
30 	Cleveland 	16.4 	9.7 	13.0 	15.5 	17.3 	17.4
31 	Chicago 	16.2 	15.7 	21.0 	17.6 	15.0 	20.9
32 	LA Rams 	15.5 	13.3 	21.0 	12.0 	17.4 	17.5
