1 	New Orleans 	434.1 	433.0 	555.0 	467.8 	393.6 	403.8
2 	Washington 	426.4 	469.3 	505.0 	418.8 	435.4 	353.8
3 	Atlanta 	411.5 	374.7 	360.0 	411.6 	411.3 	374.2
4 	Dallas 	407.6 	397.3 	353.0 	401.2 	415.4 	337.3
5 	Oakland 	390.9 	362.3 	365.0 	378.0 	401.7 	334.9
6 	New England 	386.2 	402.0 	377.0 	368.8 	400.7 	370.4
7 	Tennessee 	382.2 	390.7 	375.0 	397.8 	366.7 	311.8
8 	LA Chargers 	371.2 	385.7 	302.0 	364.6 	376.7 	371.8
9 	Arizona 	369.1 	355.0 	332.0 	410.3 	319.6 	399.3
10 	Cincinnati 	368.4 	296.3 	325.0 	388.2 	357.0 	353.4
11 	Green Bay 	364.9 	404.3 	387.0 	382.6 	350.2 	338.1
12 	Pittsburgh 	364.8 	376.7 	369.0 	413.8 	324.0 	394.0
13 	Tampa Bay 	363.5 	380.0 	338.0 	341.8 	389.4 	375.9
14 	Carolina 	352.8 	307.3 	358.0 	360.3 	343.8 	367.9
15 	Indianapolis 	352.4 	330.7 	310.0 	361.7 	341.2 	321.4
16 	Chicago 	350.2 	336.3 	411.0 	379.0 	326.2 	344.8
17 	Seattle 	341.9 	368.0 	245.0 	364.0 	323.5 	371.5
18 	Buffalo 	339.9 	357.0 	304.0 	372.4 	312.8 	360.9
19 	Denver 	337.4 	366.7 	464.0 	351.5 	320.4 	339.5
20 	Philadelphia 	336.0 	343.0 	292.0 	357.8 	317.8 	364.4
21 	NY Giants 	335.9 	325.3 	296.0 	381.8 	280.8 	372.2
22 	NY Jets 	335.1 	320.0 	333.0 	323.6 	344.7 	370.3
23 	Baltimore 	334.2 	358.3 	311.0 	334.5 	333.8 	359.3
24 	Jacksonville 	334.2 	304.3 	301.0 	308.8 	348.7 	348.8
25 	Miami 	332.4 	311.7 	358.0 	364.3 	294.0 	331.7
26 	Detroit 	329.5 	298.7 	308.0 	316.0 	345.8 	346.7
27 	Kansas City 	328.3 	290.7 	273.0 	321.2 	334.2 	332.8
28 	San Francisco 	324.6 	351.7 	475.0 	326.5 	322.4 	303.8
29 	Houston 	316.9 	326.7 	353.0 	348.3 	279.2 	340.6
30 	Cleveland 	313.8 	232.0 	343.0 	305.0 	322.5 	331.9
31 	LA Rams 	295.1 	251.3 	247.0 	298.5 	293.1 	297.6
32 	Minnesota 	294.9 	284.7 	306.0 	311.0 	281.5 	313.1
