1 	Atlanta 	32.0 	30.3 	15.0 	33.8 	30.8 	21.2
2 	LA Chargers 	29.2 	28.7 	24.0 	32.0 	26.4 	20.0
3 	New Orleans 	28.5 	28.0 	20.0 	31.0 	26.0 	25.5
4 	Dallas 	28.5 	32.3 	27.0 	26.8 	30.2 	17.2
5 	Oakland 	27.2 	29.0 	27.0 	25.5 	28.3 	22.4
6 	New England 	27.1 	31.7 	30.0 	23.4 	30.8 	28.3
7 	Indianapolis 	26.3 	23.0 	24.0 	25.6 	27.0 	20.8
8 	Tennessee 	25.5 	33.0 	17.0 	27.2 	23.6 	18.7
9 	Washington 	25.4 	31.7 	42.0 	27.5 	22.2 	23.9
10 	Buffalo 	25.3 	22.0 	16.0 	33.5 	19.8 	23.7
11 	Green Bay 	24.7 	25.0 	24.0 	25.0 	24.4 	23.5
12 	Carolina 	24.4 	17.7 	23.0 	23.3 	26.0 	31.1
13 	Philadelphia 	24.1 	20.7 	15.0 	27.0 	22.2 	23.6
14 	Denver 	23.9 	24.0 	25.0 	25.0 	22.8 	22.2
15 	Pittsburgh 	23.8 	22.7 	24.0 	28.8 	18.8 	25.4
16 	Tampa Bay 	23.5 	27.7 	19.0 	25.4 	21.6 	21.4
17 	Detroit 	23.1 	20.3 	26.0 	23.2 	23.0 	22.4
18 	Arizona 	22.6 	22.3 	24.0 	21.8 	23.8 	29.4
19 	Kansas City 	22.2 	18.7 	17.0 	24.0 	20.4 	25.3
20 	Seattle 	21.9 	29.3 	26.0 	26.4 	17.4 	25.4
21 	Miami 	21.8 	24.0 	14.0 	26.4 	17.2 	19.4
22 	Minnesota 	20.5 	22.0 	30.0 	23.6 	17.4 	22.0
23 	San Francisco 	20.4 	20.0 	17.0 	20.5 	20.2 	14.9
24 	NY Giants 	20.4 	23.7 	22.0 	23.5 	15.8 	26.2
25 	Baltimore 	19.9 	22.0 	17.0 	19.8 	20.0 	20.5
26 	Cincinnati 	19.9 	19.7 	12.0 	20.5 	19.5 	25.6
27 	Jacksonville 	19.3 	18.0 	19.0 	19.2 	19.3 	23.5
28 	Houston 	18.1 	21.3 	20.0 	23.0 	13.2 	19.9
29 	NY Jets 	17.9 	20.0 	6.0 	17.2 	18.3 	24.2
30 	Cleveland 	16.7 	8.7 	9.0 	16.0 	17.3 	17.4
31 	Chicago 	15.7 	15.3 	16.0 	16.8 	15.0 	20.9
32 	LA Rams 	14.9 	9.7 	10.0 	12.0 	16.8 	17.5
