1 	Seattle 	17.3 	21.3 	15.0 	18.4 	16.2 	17.6
2 	Minnesota 	17.6 	24.0 	24.0 	16.6 	18.6 	18.4
3 	New England 	18.0 	24.3 	17.0 	17.6 	18.4 	19.7
4 	Philadelphia 	18.6 	23.0 	26.0 	9.5 	24.7 	26.9
5 	Kansas City 	18.7 	16.7 	19.0 	16.8 	20.6 	17.4
6 	LA Rams 	18.7 	11.0 	14.0 	15.0 	21.2 	20.6
7 	Dallas 	18.7 	19.0 	17.0 	18.2 	19.2 	23.4
8 	Baltimore 	18.7 	16.0 	27.0 	14.4 	23.0 	25.1
9 	Denver 	18.9 	24.0 	23.0 	18.2 	19.6 	17.9
10 	Arizona 	19.0 	26.7 	30.0 	12.7 	28.5 	21.2
11 	NY Giants 	20.0 	19.7 	16.0 	20.7 	19.0 	27.6
12 	Houston 	21.5 	20.3 	27.0 	16.4 	26.6 	20.2
13 	Pittsburgh 	21.5 	21.7 	9.0 	21.0 	22.0 	19.9
14 	Buffalo 	21.5 	28.0 	12.0 	28.0 	17.2 	22.4
15 	Miami 	21.6 	19.0 	10.0 	23.4 	19.8 	24.3
16 	Detroit 	22.5 	18.3 	19.0 	20.6 	24.4 	25.0
17 	Cincinnati 	22.6 	21.3 	16.0 	17.2 	26.2 	17.5
18 	Washington 	23.3 	23.7 	24.0 	24.8 	21.0 	24.4
19 	Chicago 	23.7 	22.7 	22.0 	17.5 	27.8 	24.8
20 	Oakland 	24.3 	21.3 	20.0 	28.0 	21.8 	24.9
21 	NY Jets 	24.4 	21.3 	9.0 	18.8 	28.2 	19.6
22 	Carolina 	24.6 	16.7 	20.0 	21.0 	30.0 	19.5
23 	Tennessee 	25.0 	30.7 	24.0 	24.8 	25.2 	26.4
24 	Tampa Bay 	25.9 	23.3 	17.0 	29.4 	22.4 	26.1
25 	Jacksonville 	26.5 	23.0 	26.0 	25.8 	27.0 	28.0
26 	Indianapolis 	27.3 	24.3 	17.0 	26.2 	28.4 	25.5
27 	Green Bay 	27.6 	40.0 	42.0 	22.8 	32.4 	20.4
28 	LA Chargers 	27.8 	31.0 	31.0 	25.6 	30.0 	24.9
29 	Atlanta 	28.3 	28.0 	24.0 	32.2 	25.7 	21.6
30 	New Orleans 	28.6 	23.7 	23.0 	32.6 	24.6 	29.8
31 	Cleveland 	29.5 	29.0 	24.0 	29.6 	29.5 	27.0
32 	San Francisco 	31.3 	31.3 	30.0 	27.0 	37.8 	24.2
