1 	Atlanta 	433.6 	373.3 	386.0 	443.7 	426.0 	374.2
2 	New Orleans 	421.7 	420.3 	463.0 	501.3 	342.0 	403.8
3 	Dallas 	401.5 	418.0 	424.0 	392.3 	410.7 	337.3
4 	Carolina 	394.3 	399.3 	406.0 	416.3 	372.3 	367.9
5 	Cincinnati 	392.6 	420.3 	559.0 	417.7 	373.8 	353.4
6 	Washington 	391.4 	406.7 	417.0 	402.5 	376.7 	353.8
7 	New England 	383.6 	433.3 	362.0 	364.8 	408.7 	370.4
8 	Arizona 	379.3 	375.7 	443.0 	403.8 	318.0 	399.3
9 	Indianapolis 	372.4 	403.3 	422.0 	418.7 	337.8 	321.4
10 	Pittsburgh 	372.3 	369.3 	375.0 	405.2 	328.3 	394.0
11 	Oakland 	369.6 	339.3 	344.0 	376.0 	364.8 	334.9
12 	Tampa Bay 	365.3 	347.7 	513.0 	343.5 	376.2 	375.9
13 	LA Chargers 	365.3 	371.3 	426.0 	322.7 	397.2 	371.8
14 	Tennessee 	361.1 	378.7 	331.0 	361.8 	360.3 	311.8
15 	Miami 	349.6 	376.0 	454.0 	388.5 	297.7 	331.7
16 	Chicago 	348.6 	366.7 	189.0 	360.3 	339.8 	344.8
17 	Cleveland 	348.6 	318.3 	352.0 	324.5 	358.2 	331.9
18 	Detroit 	348.6 	312.0 	344.0 	327.8 	376.3 	346.7
19 	Kansas City 	347.7 	363.0 	326.0 	344.0 	351.3 	332.8
20 	NY Giants 	345.3 	296.0 	232.0 	436.3 	277.0 	372.2
21 	Green Bay 	344.2 	394.7 	406.0 	377.0 	278.5 	338.1
22 	Seattle 	336.7 	314.7 	257.0 	367.7 	305.7 	371.5
23 	NY Jets 	333.3 	296.7 	344.0 	329.7 	336.0 	370.3
24 	Baltimore 	332.4 	314.0 	245.0 	342.0 	325.2 	359.3
25 	Buffalo 	327.4 	354.7 	267.0 	394.0 	277.5 	360.9
26 	Denver 	326.7 	306.0 	347.0 	330.2 	322.0 	339.5
27 	Jacksonville 	324.0 	330.7 	344.0 	302.7 	345.3 	348.8
28 	Philadelphia 	322.2 	274.7 	239.0 	356.0 	288.3 	364.4
29 	Houston 	319.6 	299.7 	271.0 	367.0 	256.3 	340.6
30 	LA Rams 	307.6 	359.0 	345.0 	314.0 	305.0 	297.6
31 	Minnesota 	299.2 	333.0 	282.0 	333.7 	264.7 	313.1
32 	San Francisco 	290.0 	286.3 	273.0 	293.5 	285.3 	303.8
