1 	Seattle 	9.5 	9.5 	9.0 	10.0 	9.0 	17.6
2 	Philadelphia 	12.0 	12.0 	14.0 	10.0 	14.0 	26.9
3 	Houston 	13.0 	13.0 	12.0 	13.0 	-- 	20.2
4 	Baltimore 	13.5 	13.5 	20.0 	7.0 	20.0 	25.1
5 	Arizona 	15.0 	15.0 	7.0 	15.0 	-- 	21.2
6 	Minnesota 	15.0 	15.0 	14.0 	14.0 	16.0 	18.4
7 	LA Rams 	15.5 	15.5 	3.0 	3.0 	28.0 	20.6
8 	Pittsburgh 	16.0 	16.0 	16.0 	16.0 	16.0 	19.9
9 	NY Giants 	16.0 	16.0 	13.0 	13.0 	19.0 	27.6
10 	Tennessee 	20.0 	20.0 	15.0 	25.0 	15.0 	26.4
11 	Green Bay 	20.0 	20.0 	17.0 	-- 	20.0 	20.4
12 	Denver 	20.0 	20.0 	20.0 	20.0 	-- 	17.9
13 	Dallas 	21.5 	21.5 	23.0 	20.0 	23.0 	23.4
14 	Miami 	21.5 	21.5 	31.0 	-- 	21.5 	24.3
15 	New England 	22.5 	22.5 	24.0 	24.0 	21.0 	19.7
16 	Kansas City 	23.0 	23.0 	19.0 	27.0 	19.0 	17.4
17 	San Francisco 	23.0 	23.0 	46.0 	0.0 	46.0 	24.2
18 	Cincinnati 	23.0 	23.0 	24.0 	-- 	23.0 	17.5
19 	LA Chargers 	23.5 	23.5 	14.0 	14.0 	33.0 	24.9
20 	Carolina 	24.0 	24.0 	27.0 	27.0 	21.0 	19.5
21 	Buffalo 	25.0 	25.0 	37.0 	37.0 	13.0 	22.4
22 	Detroit 	25.5 	25.5 	16.0 	16.0 	35.0 	25.0
23 	New Orleans 	25.5 	25.5 	16.0 	35.0 	16.0 	29.8
24 	Chicago 	26.0 	26.0 	29.0 	29.0 	23.0 	24.8
25 	Cleveland 	27.0 	27.0 	25.0 	25.0 	29.0 	27.0
26 	NY Jets 	27.0 	27.0 	31.0 	23.0 	31.0 	19.6
27 	Atlanta 	29.5 	29.5 	28.0 	31.0 	28.0 	21.6
28 	Tampa Bay 	32.0 	32.0 	40.0 	-- 	32.0 	26.1
29 	Washington 	32.5 	32.5 	27.0 	32.5 	-- 	24.4
30 	Jacksonville 	32.5 	32.5 	38.0 	27.0 	38.0 	28.0
31 	Oakland 	34.5 	34.5 	35.0 	35.0 	34.0 	24.9
32 	Indianapolis 	36.5 	36.5 	34.0 	39.0 	34.0 	25.5
