1 	Seattle 	250.3 	250.3 	254.0 	234.0 	283.0 	285.9
2 	Baltimore 	254.3 	254.3 	216.0 	160.0 	301.5 	337.4
3 	Carolina 	273.3 	273.3 	211.0 	256.5 	307.0 	318.5
4 	Philadelphia 	274.3 	274.3 	251.0 	269.5 	284.0 	401.6
5 	Houston 	277.0 	277.0 	282.0 	274.5 	282.0 	310.4
6 	Minnesota 	295.0 	295.0 	306.0 	263.0 	311.0 	337.4
7 	Denver 	306.0 	306.0 	332.0 	293.0 	332.0 	293.5
8 	Jacksonville 	311.3 	311.3 	283.0 	288.5 	357.0 	375.0
9 	Arizona 	322.0 	322.0 	297.0 	334.5 	297.0 	333.8
10 	NY Giants 	339.7 	339.7 	403.0 	345.5 	328.0 	420.3
11 	Kansas City 	348.0 	348.0 	305.0 	346.5 	351.0 	324.2
12 	Tennessee 	348.0 	348.0 	368.0 	334.5 	375.0 	344.2
13 	Green Bay 	350.0 	350.0 	418.0 	418.0 	316.0 	348.3
14 	NY Jets 	355.7 	355.7 	293.0 	381.0 	343.0 	318.6
15 	Cincinnati 	356.3 	356.3 	355.0 	355.0 	357.0 	342.5
16 	Chicago 	357.0 	357.0 	447.0 	280.0 	395.5 	346.9
17 	New England 	361.7 	361.7 	284.0 	370.5 	344.0 	337.6
18 	LA Rams 	366.0 	366.0 	472.0 	306.0 	396.0 	367.8
19 	Tampa Bay 	370.0 	370.0 	320.0 	320.0 	395.0 	341.1
20 	San Francisco 	377.3 	377.3 	418.0 	185.0 	473.5 	387.4
21 	Detroit 	379.0 	379.0 	324.0 	363.0 	387.0 	349.8
22 	Dallas 	379.3 	379.3 	390.0 	353.0 	432.0 	348.1
23 	Buffalo 	383.0 	383.0 	348.0 	420.5 	308.0 	356.4
24 	Indianapolis 	401.3 	401.3 	356.0 	402.0 	400.0 	379.1
25 	Cleveland 	403.7 	403.7 	426.0 	382.0 	414.5 	379.2
26 	LA Chargers 	403.7 	403.7 	410.0 	388.0 	411.5 	361.9
27 	Pittsburgh 	407.3 	407.3 	426.0 	412.0 	405.0 	356.2
28 	Miami 	415.0 	415.0 	430.0 	430.0 	407.5 	376.2
29 	Washington 	424.7 	424.7 	457.0 	408.5 	457.0 	378.6
30 	Atlanta 	433.0 	433.0 	474.0 	371.0 	464.0 	347.6
31 	New Orleans 	448.3 	448.3 	442.0 	464.0 	417.0 	413.4
32 	Oakland 	476.0 	476.0 	393.0 	528.0 	450.0 	363.6
