1 	Atlanta 	38.0 	42.7 	48.0 	36.0 	40.0 	21.2
2 	Philadelphia 	30.7 	30.7 	34.0 	31.5 	29.0 	23.6
3 	LA Chargers 	30.2 	31.3 	34.0 	36.0 	24.5 	20.0
4 	New Orleans 	28.5 	26.7 	35.0 	33.0 	24.0 	25.5
5 	Denver 	27.8 	30.0 	27.0 	27.5 	28.0 	22.2
6 	Carolina 	27.2 	29.7 	33.0 	28.0 	26.5 	31.1
7 	Indianapolis 	27.0 	24.3 	27.0 	30.5 	23.5 	20.8
8 	Oakland 	27.0 	24.3 	28.0 	28.0 	26.7 	22.4
9 	Pittsburgh 	27.0 	23.3 	43.0 	33.5 	20.5 	25.4
10 	Dallas 	25.2 	27.3 	24.0 	25.0 	25.5 	17.2
11 	Green Bay 	25.0 	25.0 	34.0 	34.0 	20.5 	23.5
12 	Washington 	24.8 	27.7 	31.0 	23.3 	29.0 	23.9
13 	Detroit 	23.8 	18.7 	14.0 	15.0 	26.7 	22.4
14 	Arizona 	23.0 	23.7 	13.0 	24.7 	18.0 	29.4
15 	San Francisco 	22.5 	20.7 	17.0 	22.5 	22.5 	14.9
16 	Minnesota 	22.0 	21.0 	24.0 	20.5 	23.5 	22.0
17 	Buffalo 	21.8 	26.7 	16.0 	32.0 	11.5 	23.7
18 	Baltimore 	21.0 	23.7 	27.0 	20.0 	22.0 	20.5
19 	Jacksonville 	21.0 	20.3 	30.0 	20.0 	22.0 	23.5
20 	Kansas City 	20.8 	16.7 	14.0 	28.5 	13.0 	25.3
21 	New England 	20.2 	19.3 	0.0 	19.3 	23.0 	28.3
22 	NY Jets 	19.8 	19.0 	17.0 	19.5 	20.0 	24.2
23 	Seattle 	19.8 	22.3 	27.0 	24.5 	15.0 	25.4
24 	Cincinnati 	19.5 	18.3 	22.0 	19.5 	19.5 	25.6
25 	Tampa Bay 	19.2 	15.3 	7.0 	19.5 	19.0 	21.4
26 	Cleveland 	18.5 	21.3 	20.0 	20.0 	18.0 	17.4
27 	NY Giants 	18.2 	17.7 	10.0 	21.5 	15.0 	26.2
28 	Miami 	17.8 	20.3 	7.0 	30.0 	13.7 	19.4
29 	Houston 	17.2 	15.3 	27.0 	23.0 	0.0 	19.9
30 	LA Rams 	15.8 	21.0 	17.0 	9.0 	18.0 	17.5
31 	Tennessee 	15.5 	15.3 	20.0 	13.0 	18.0 	18.7
32 	Chicago 	15.5 	16.0 	17.0 	15.5 	15.5 	20.9
